merchant_id,nombre_comercio,segmento_comercial,tipo_negocio_ciiu,tipo_negocio_desc,fecha_onboarding,fecha_ultima_transaccion,region,ciudad,latitud,longitud,ejecutivo_cuenta
DEU-1A92D692,Doña Anita Center,Micro,C1071.01,Panaderías y pastelerías,2024-04-29,2026-03-17,Santo Domingo,Santo Domingo,-0.369926,-79.243233,Auto-gestionado
DEU-448501FD,Mi Segundo Mini,Micro,I5630.01,Cafeterías y panaderías,2023-01-06,2026-03-18,Azuay,Cuenca,-2.815015,-78.82621,Auto-gestionado
DEU-07791422,Mi Beto,Micro,I5630.01,Cafeterías y panaderías,2026-01-23,2026-03-06,Manabí,Portoviejo,-1.004808,-80.447828,Auto-gestionado
DEU-D00A3D45,Mi Jorgito Market,Micro,I5610.01,Restaurantes y picanterías,2024-09-29,2026-03-13,Pichincha,Quito,-0.374016,-78.510448,Auto-gestionado
DEU-52D1A1B0,Tía Carmita Market,Micro,G4719.01,Comercio mixto (bazar + abarrote),2022-06-24,2026-03-28,Chimborazo,Riobamba,-1.758436,-78.532241,Auto-gestionado
DEU-4E4D2C7D,Boutique Segundo Mini,Micro,G4771.01,Boutiques y ropa,2024-02-02,2026-03-13,Manabí,Portoviejo,-1.049976,-80.390927,Auto-gestionado
DEU-8367D228,Mi Lucho,Micro,I5630.01,Cafeterías y panaderías,2023-10-16,2026-03-28,Orellana,Coca,-0.510426,-76.944617,Esteban Ruiz
DEU-1CB20233,Farmacia Vida Center,Micro,G4774.01,Farmacias y artículos médicos,2025-09-13,2026-03-06,Guayas,Guayaquil,-2.160882,-79.956752,Jimena Salazar
DEU-2FA98042,Super Segundo Market,Micro,G4711.01,Tiendas de abarrotes y víveres,2024-07-22,2026-03-27,Loja,Loja,-3.94872,-79.2316,Auto-gestionado
DEU-86E48CE7,Boutique Kléber,Micro,G4771.01,Boutiques y ropa,2022-06-04,2026-03-29,El Oro,Machala,-3.211166,-79.90092,Auto-gestionado
DEU-7018840E,Mi Jorgito,Micro,I5630.01,Cafeterías y panaderías,2022-03-17,2026-03-16,Santo Domingo,Santo Domingo,-0.296199,-79.246322,Auto-gestionado
DEU-A38CA31A,Tía Jorgito,Micro,G4711.01,Tiendas de abarrotes y víveres,2024-06-10,2026-03-23,Manabí,Portoviejo,-1.001242,-80.576463,Lorena Dávila
DEU-FCD77A45,Don Mayra Plus,Micro,G4711.01,Tiendas de abarrotes y víveres,2023-01-29,2026-03-30,Pastaza,Puyo,-1.438081,-77.862528,Diana Cárdenas
DEU-35257A12,La Jorgito,Micro,I5610.01,Restaurantes y picanterías,2025-10-11,2026-03-30,Guayas,Guayaquil,-2.252695,-79.756004,Auto-gestionado
DEU-4B24D7E2,Boutique Martita,Micro,G4771.01,Boutiques y ropa,2022-01-20,2026-03-24,Pichincha,Quito,-0.200421,-78.590843,Auto-gestionado
DEU-878E4056,Super Rosita Express,Micro,I5610.01,Restaurantes y picanterías,2025-09-27,2026-03-10,Zamora Chinchipe,Zamora,-4.134297,-78.943785,Auto-gestionado
DEU-91E42D7E,El Rosita Express,Micro,G4773.01,Bazares y papelerías,2023-02-13,2026-02-05,Guayas,Guayaquil,-2.172502,-79.891711,Auto-gestionado
DEU-36E583EE,Super Kléber,Micro,I5610.01,Restaurantes y picanterías,2023-10-14,2026-03-01,El Oro,Machala,-3.309993,-79.93353,Auto-gestionado
DEU-F3CBA4A6,Super Mayra Plus,Micro,G4711.01,Tiendas de abarrotes y víveres,2023-05-19,2026-03-25,Guayas,Guayaquil,-2.194164,-79.955026,Auto-gestionado
DEU-75C2E6AB,Doña Kléber,Micro,I5610.01,Restaurantes y picanterías,2024-07-25,2026-03-24,Guayas,Guayaquil,-2.134979,-79.964841,Auto-gestionado
DEU-A406CE8E,Tía Pancho Plus,Micro,S9602.01,Peluquerías y salones de belleza,2024-02-21,2026-03-28,Guayas,Guayaquil,-2.141055,-79.762244,Paola Intriago
DEU-174A086D,Boutique Pancho Center,Micro,G4771.01,Boutiques y ropa,2024-10-27,2026-03-29,Guayas,Guayaquil,-2.168646,-79.92313,Esteban Ruiz
DEU-4268CA6E,La Beto,Micro,G4719.01,Comercio mixto (bazar + abarrote),2025-12-16,2026-03-15,Manabí,Portoviejo,-1.0959,-80.377958,Auto-gestionado
DEU-D8E9032F,El Rosita Express,Micro,I5610.01,Restaurantes y picanterías,2026-01-07,2026-03-27,Guayas,Guayaquil,-2.151551,-79.999962,Natalia Rosales
DEU-D59C097C,La Carmita,Micro,I5610.01,Restaurantes y picanterías,2022-03-19,2026-03-22,Pichincha,Quito,-0.089181,-78.629048,Paola Intriago
DEU-299B0BC9,La Manuelito Express,Mediana,I5610.01,Restaurantes y picanterías,2024-01-23,2026-03-21,Tungurahua,Ambato,-1.264335,-78.624262,Hilda Proaño
DEU-58C73D9E,La Chabela,Micro,I5610.01,Restaurantes y picanterías,2025-11-04,2026-03-08,Pichincha,Quito,-0.141449,-78.550032,Auto-gestionado
DEU-41175647,Tío Martita Plus,Micro,I5630.01,Cafeterías y panaderías,2023-12-17,2026-03-27,Manabí,Portoviejo,-1.159956,-80.458488,Auto-gestionado
DEU-DDDF3C3C,Farmacia Salud Mini,Micro,G4774.01,Farmacias y artículos médicos,2024-04-28,2026-03-05,Guayas,Guayaquil,-2.250376,-79.876048,Auto-gestionado
DEU-E638D0BE,Doña Rosita,Micro,G4711.01,Tiendas de abarrotes y víveres,2024-07-01,2026-03-27,Pichincha,Quito,-0.291736,-78.528779,Auto-gestionado
DEU-8B3733A3,Don Kléber,Pequeña,I5610.01,Restaurantes y picanterías,2024-11-09,2026-03-24,Pichincha,Quito,-0.126122,-78.441149,Kevin Jaramillo
DEU-57601D84,Coop. 24 de Mayo Center,Pequeña,H4922.01,"Transporte (taxis, cooperativas)",2023-04-03,2026-03-04,Esmeraldas,Esmeraldas,1.016316,-79.709941,Kevin Jaramillo
DEU-D1FA80A5,Tío Fanny Mini,Micro,G4773.01,Bazares y papelerías,2023-03-24,2026-02-26,Pichincha,Quito,-0.375237,-78.475585,Auto-gestionado
DEU-91E96D97,Don Fanny,Micro,G4541.01,Venta y repuestos de motos,2021-07-21,2026-03-15,Santo Domingo,Santo Domingo,-0.300747,-79.177365,Diana Cárdenas
DEU-35AE2C7C,Mi Lucho Mini,Mediana,G4721.01,Fruterías y mercados,2023-10-09,2026-03-15,Pichincha,Quito,-0.214378,-78.49209,Mateo Pérez
DEU-F86A8D5F,La Fanny Plus,Micro,I5630.01,Cafeterías y panaderías,2024-11-24,2026-03-09,Guayas,Guayaquil,-2.234737,-79.933978,Auto-gestionado
DEU-A63EC833,El Anita,Micro,G4711.01,Tiendas de abarrotes y víveres,2021-12-05,2026-03-22,Orellana,Coca,-0.536111,-77.056137,Kevin Jaramillo
DEU-C4E2D2CA,Don Lucho Market,Micro,G4541.01,Venta y repuestos de motos,2024-10-23,2026-03-15,Loja,Loja,-3.891451,-79.067358,Auto-gestionado
DEU-70F8EF03,Don Fanny,Pequeña,I5610.01,Restaurantes y picanterías,2023-08-12,2026-02-17,Guayas,Guayaquil,-2.22314,-80.020718,Oswaldo Ñacato
DEU-01D6999C,Super Lucho,Micro,I5630.01,Cafeterías y panaderías,2025-04-20,2026-03-20,Santa Elena,Santa Elena,-2.323697,-80.767461,Auto-gestionado
DEU-3164F8CA,Super Anita Plus,Mediana,G4721.01,Fruterías y mercados,2020-10-22,2026-03-11,Pichincha,Quito,-0.213039,-78.461947,Jimena Salazar
DEU-4B33DB1F,Tío Gladys Express,Micro,G4711.01,Tiendas de abarrotes y víveres,2025-04-01,2026-03-21,Santa Elena,Santa Elena,-2.194725,-80.910409,Natalia Rosales
DEU-4C6CF01D,El Carmita Center,Micro,G4721.01,Fruterías y mercados,2022-02-04,2026-03-19,Guayas,Guayaquil,-2.239607,-79.902883,Fernanda Ortiz
DEU-757AE29C,Don Chabela,Micro,G4711.01,Tiendas de abarrotes y víveres,2025-02-12,2026-03-24,Pichincha,Quito,-0.114424,-78.541937,Lorena Dávila
DEU-5D891457,El Martita Express,Micro,G4773.01,Bazares y papelerías,2023-07-16,2026-03-20,Guayas,Guayaquil,-2.047338,-79.846785,Kevin Jaramillo
DEU-4022A321,El Gladys,Micro,G4711.01,Tiendas de abarrotes y víveres,2023-02-24,2026-03-26,Pichincha,Quito,-0.190376,-78.434237,Fernanda Ortiz
DEU-82E33CC2,Tía Chabela,Micro,S9602.01,Peluquerías y salones de belleza,2022-08-30,2026-03-31,Pichincha,Quito,-0.234898,-78.41406,Auto-gestionado
DEU-7C0CF02E,Super Anita Express,Micro,G4711.01,Tiendas de abarrotes y víveres,2025-08-05,2026-03-12,Pichincha,Quito,-0.296265,-78.600702,Auto-gestionado
DEU-BCF00541,Tía Juanito Center,Micro,G4711.01,Tiendas de abarrotes y víveres,2024-01-09,2026-03-26,Pichincha,Quito,0.020293,-78.494909,Auto-gestionado
DEU-185181AC,Super Carmita Plus,Micro,G4721.01,Fruterías y mercados,2023-02-14,2026-03-12,Pichincha,Quito,-0.174175,-78.363275,Auto-gestionado
DEU-B8FB3C16,Coop. 24 de Mayo Center,Micro,H4922.01,"Transporte (taxis, cooperativas)",2023-03-05,2026-03-16,Guayas,Guayaquil,-2.109052,-79.851823,Auto-gestionado
DEU-DD1E38AF,Don Beto,Micro,G4761.01,Librerías y útiles escolares,2025-03-28,2026-03-19,Pichincha,Quito,-0.112692,-78.397743,Diana Cárdenas
DEU-3C23687D,Doña Rosita Express,Micro,G4773.01,Bazares y papelerías,2023-12-09,2026-03-27,Pichincha,Quito,-0.169429,-78.609275,Auto-gestionado
DEU-9127823B,El Rosita,Micro,G4711.01,Tiendas de abarrotes y víveres,2023-02-18,2026-03-30,Santo Domingo,Santo Domingo,-0.267769,-79.06006,Carlos Mendoza
DEU-066F1CA3,Tía Anita,Micro,G4711.01,Tiendas de abarrotes y víveres,2025-07-20,2026-03-31,Cotopaxi,Latacunga,-0.957338,-78.695445,Auto-gestionado
DEU-CD334B79,La Manuelito Express,Micro,I5610.01,Restaurantes y picanterías,2025-06-07,2026-03-23,Pichincha,Quito,-0.109794,-78.523213,Gabriel Aguilar
DEU-BAFA748D,Doña Manuelito,Micro,G4711.01,Tiendas de abarrotes y víveres,2023-05-07,2026-02-25,Pichincha,Quito,-0.172568,-78.558282,Auto-gestionado
DEU-78D0A938,Farmacia del Barrio,Pequeña,G4774.01,Farmacias y artículos médicos,2024-12-24,2026-03-27,Manabí,Portoviejo,-1.132727,-80.478953,Diana Cárdenas
DEU-A58B24DA,Don Manuelito,Micro,I5610.01,Restaurantes y picanterías,2025-03-19,2026-03-31,El Oro,Machala,-3.233535,-79.965912,Paola Intriago
DEU-B9100EF3,Farmacia Sana,Pequeña,G4774.01,Farmacias y artículos médicos,2025-11-03,2026-03-30,Pichincha,Quito,-0.231491,-78.464716,Gabriel Aguilar
DEU-F23F082E,Mi Gladys Market,Micro,I5610.01,Restaurantes y picanterías,2022-08-30,2026-03-28,Azuay,Cuenca,-2.919031,-78.913877,Auto-gestionado
DEU-499B5CA7,Doña Juanito Plus,Micro,G4721.01,Fruterías y mercados,2022-05-10,2026-02-02,Los Ríos,Babahoyo,-1.726341,-79.589338,Andrea Vásconez
DEU-2F0BAD42,Mi Carmita,Micro,G4711.01,Tiendas de abarrotes y víveres,2024-03-15,2026-02-28,Pichincha,Quito,-0.087745,-78.529269,Mateo Pérez
DEU-64252AAB,Farmacia Salud,Mediana,G4774.01,Farmacias y artículos médicos,2024-02-04,2026-03-25,Pichincha,Quito,-0.171519,-78.428099,Mateo Pérez
DEU-B7BE06B9,La Pancho Plus,Micro,G4711.01,Tiendas de abarrotes y víveres,2023-10-10,2026-02-09,Azuay,Cuenca,-2.817029,-78.965466,Auto-gestionado
DEU-011A0B05,Coop. Reina del Camino Center,Micro,H4922.01,"Transporte (taxis, cooperativas)",2024-05-24,2026-02-23,Guayas,Guayaquil,-2.021036,-79.835996,Auto-gestionado
DEU-C31B1E3A,Coop. Los Andes Center,Micro,H4922.01,"Transporte (taxis, cooperativas)",2025-04-28,2026-01-29,Pichincha,Quito,-0.113995,-78.50202,Auto-gestionado
DEU-5266F8F4,Mi Beto Plus,Micro,G4719.01,Comercio mixto (bazar + abarrote),2023-08-12,2026-03-30,Pichincha,Quito,-0.25711,-78.433912,Mateo Pérez
DEU-512068BF,Mi Juanito,Micro,G4541.01,Venta y repuestos de motos,2024-04-27,2026-01-03,El Oro,Machala,-3.342717,-79.958681,Lorena Dávila
DEU-641FDD04,Farmacia Sana Plus,Micro,G4774.01,Farmacias y artículos médicos,2025-02-03,2026-03-12,Pichincha,Quito,-0.037266,-78.449884,Auto-gestionado
DEU-A2EF2A1A,Mi Martita Express,Micro,I5630.01,Cafeterías y panaderías,2023-10-27,2026-03-22,Los Ríos,Babahoyo,-1.882423,-79.44301,Auto-gestionado
DEU-4EE75976,La Chabela,Micro,I5610.01,Restaurantes y picanterías,2025-02-12,2026-03-27,Guayas,Guayaquil,-2.127235,-79.98959,Auto-gestionado
DEU-D6B5B9D0,Don Segundo Express,Micro,G4721.01,Fruterías y mercados,2023-11-03,2026-03-22,Guayas,Guayaquil,-2.073527,-79.800695,Diana Cárdenas
DEU-A446C262,Super Anita Center,Micro,G4711.01,Tiendas de abarrotes y víveres,2024-12-27,2026-03-30,Pichincha,Quito,-0.254551,-78.427495,Auto-gestionado
DEU-D0972AD0,Tío Anita,Pequeña,G4711.01,Tiendas de abarrotes y víveres,2024-05-29,2026-03-10,Guayas,Guayaquil,-2.200618,-79.932016,Esteban Ruiz
DEU-675235E1,Coop. Los Andes,Micro,H4922.01,"Transporte (taxis, cooperativas)",2025-10-12,2026-03-19,Santo Domingo,Santo Domingo,-0.349367,-79.104561,Auto-gestionado
DEU-6E650E07,La Carmita,Micro,C1071.01,Panaderías y pastelerías,2025-02-16,2026-03-23,Guayas,Guayaquil,-2.344714,-79.854606,Auto-gestionado
DEU-585B2ED1,La Gladys Express,Pequeña,I5610.01,Restaurantes y picanterías,2025-11-16,2026-03-07,El Oro,Machala,-3.279861,-79.917871,Esteban Ruiz
DEU-B3FF0583,Farmacia Vida Market,Micro,G4774.01,Farmacias y artículos médicos,2024-06-13,2026-03-28,Morona Santiago,Macas,-2.262951,-77.941042,Auto-gestionado
DEU-32A10A04,Doña Chabela,Micro,G4711.01,Tiendas de abarrotes y víveres,2025-02-01,2026-03-28,Pichincha,Quito,-0.316716,-78.425536,Jimena Salazar
DEU-7FCFBAF6,Super Gladys Market,Pequeña,C1071.01,Panaderías y pastelerías,2025-03-20,2026-03-30,Pichincha,Quito,-0.133185,-78.382269,Natalia Rosales
DEU-056A3DB1,La Rosita Plus,Micro,I5610.02,Comida rápida y food trucks,2024-08-28,2026-03-27,Chimborazo,Riobamba,-1.595312,-78.709461,Auto-gestionado
DEU-71202B9B,Tía Kléber Plus,Micro,I5630.01,Cafeterías y panaderías,2023-03-01,2026-03-29,Guayas,Guayaquil,-2.260534,-79.931195,Gabriel Aguilar
DEU-8781E2E8,Super Pancho Market,Micro,I5610.01,Restaurantes y picanterías,2023-06-27,2026-03-16,Azuay,Cuenca,-2.97734,-79.003487,Carlos Mendoza
DEU-9A6B5CE9,El Mayra Express,Mediana,I5610.01,Restaurantes y picanterías,2020-04-26,2026-03-18,Guayas,Guayaquil,-2.148229,-79.927787,Lorena Dávila
DEU-5B05EB89,Tío Chabela,Micro,G4541.01,Venta y repuestos de motos,2022-08-11,2026-03-27,Pichincha,Quito,-0.198316,-78.633228,Auto-gestionado
DEU-D8EB75AF,Mi Carmita Plus,Micro,G4711.01,Tiendas de abarrotes y víveres,2025-08-31,2026-03-21,Guayas,Guayaquil,-2.195637,-79.982573,Auto-gestionado
DEU-F297E19A,Tío Nelly,Micro,G4711.01,Tiendas de abarrotes y víveres,2023-07-04,2026-02-28,Santa Elena,Santa Elena,-2.297598,-80.836807,Auto-gestionado
DEU-EE7A3C0E,La Rosita,Mediana,G4711.01,Tiendas de abarrotes y víveres,2023-05-30,2026-02-24,Tungurahua,Ambato,-1.26671,-78.654543,Fernanda Ortiz
DEU-86AC7239,Doña Lucho Center,Micro,I5610.01,Restaurantes y picanterías,2021-07-03,2026-03-05,Pichincha,Quito,-0.125671,-78.434227,Auto-gestionado
DEU-B4A3B1D1,Mi Fanny,Micro,S9602.01,Peluquerías y salones de belleza,2021-04-17,2026-03-20,Santo Domingo,Santo Domingo,-0.205366,-79.084453,Mateo Pérez
DEU-5B71FE6B,Super Beto,Micro,I5610.03,Bares y cantinas,2023-08-05,2026-03-31,Pichincha,Quito,-0.082588,-78.375232,Auto-gestionado
DEU-B17FAA91,Tío Kléber Plus,Micro,C1071.01,Panaderías y pastelerías,2025-01-29,2026-03-20,Cotopaxi,Latacunga,-0.984395,-78.58658,Auto-gestionado
DEU-1375D8AF,Tío Pedrito,Micro,I5610.01,Restaurantes y picanterías,2020-06-18,2026-03-19,Pichincha,Quito,0.033549,-78.506652,Auto-gestionado
DEU-DB39A136,Tía Lucho Mini,Micro,G4773.01,Bazares y papelerías,2024-04-10,2026-03-26,El Oro,Machala,-3.309798,-79.813375,Mateo Pérez
DEU-609085B9,Mi Juanito Center,Micro,I5610.02,Comida rápida y food trucks,2021-10-21,2026-03-31,Pichincha,Quito,-0.061019,-78.431222,Auto-gestionado
DEU-4CAB233D,El Jorgito Market,Micro,I5630.01,Cafeterías y panaderías,2024-01-17,2026-03-10,Pichincha,Quito,-0.282052,-78.464259,Diana Cárdenas
DEU-B139016F,Tía Manuelito Market,Micro,S9602.01,Peluquerías y salones de belleza,2023-04-24,2026-03-15,Pichincha,Quito,-0.225673,-78.484538,Auto-gestionado
DEU-07D152CB,Tía Juanito Market,Micro,G4541.01,Venta y repuestos de motos,2022-06-26,2026-03-31,Guayas,Guayaquil,-2.019589,-79.959368,Auto-gestionado
DEU-FC3F0695,Mi Nelly,Micro,G4711.01,Tiendas de abarrotes y víveres,2022-01-09,2026-03-10,Bolívar,Guaranda,-1.597569,-79.032601,Auto-gestionado
DEU-6C414CCF,El Pedrito Mini,Pequeña,G4711.01,Tiendas de abarrotes y víveres,2025-09-13,2026-03-05,Guayas,Guayaquil,-2.175572,-79.910951,Andrea Vásconez
DEU-649AB4DF,El Juanito Center,Micro,G4711.01,Tiendas de abarrotes y víveres,2022-03-31,2026-03-04,Pichincha,Quito,0.029934,-78.612248,Auto-gestionado
DEU-78CC8647,La Manuelito,Micro,G4711.01,Tiendas de abarrotes y víveres,2022-10-30,2026-03-20,Chimborazo,Riobamba,-1.500836,-78.647872,Auto-gestionado
DEU-DC2FCFE9,Don Juanito,Grande,G4711.01,Tiendas de abarrotes y víveres,2024-09-25,2026-03-26,Azuay,Cuenca,-2.913148,-78.99178,Gabriel Aguilar
DEU-8725256E,Don Jorgito,Micro,G4711.01,Tiendas de abarrotes y víveres,2023-07-17,2026-03-28,Azuay,Cuenca,-2.937325,-79.014376,Fernanda Ortiz
DEU-81191A48,Tía Juanito,Micro,I5610.02,Comida rápida y food trucks,2024-06-19,2026-03-31,Azuay,Cuenca,-2.954382,-78.999846,Diana Cárdenas
DEU-891A1652,El Anita Express,Mediana,I5630.01,Cafeterías y panaderías,2023-04-15,2026-03-28,Guayas,Guayaquil,-2.164518,-79.896253,Iván Moreno
DEU-61FE367D,Tío Manuelito Market,Micro,G4719.01,Comercio mixto (bazar + abarrote),2025-07-13,2026-03-23,Guayas,Guayaquil,-2.061886,-79.98892,Auto-gestionado
DEU-1436E6E5,Tío Gladys,Micro,I5610.02,Comida rápida y food trucks,2023-04-04,2026-03-31,Azuay,Cuenca,-2.981958,-79.069454,Natalia Rosales
DEU-9C9D57EB,El Martita Mini,Micro,I5610.02,Comida rápida y food trucks,2024-02-19,2026-03-26,Cotopaxi,Latacunga,-0.845471,-78.539698,Auto-gestionado
DEU-9688B038,Super Mayra Market,Micro,G4711.01,Tiendas de abarrotes y víveres,2021-07-16,2026-03-05,Loja,Loja,-4.050749,-79.142771,Fernanda Ortiz
DEU-1CC8DBB6,Mi Anita Express,Pequeña,G4773.01,Bazares y papelerías,2024-02-08,2026-03-24,Pichincha,Quito,-0.171671,-78.460538,Carlos Mendoza
DEU-C0C1D96A,Tío Jorgito Center,Micro,I5610.02,Comida rápida y food trucks,2022-10-22,2026-02-15,Pichincha,Quito,-0.195984,-78.511675,Auto-gestionado
DEU-C950FB54,El Carmita,Micro,I5610.01,Restaurantes y picanterías,2024-09-15,2026-03-31,Carchi,Tulcán,0.812096,-77.783467,Auto-gestionado
DEU-F14573EF,Tío Mayra,Micro,I5610.01,Restaurantes y picanterías,2025-06-21,2026-02-24,Guayas,Guayaquil,-2.101066,-79.972792,Auto-gestionado
DEU-D6352899,Mi Segundo,Micro,S9602.01,Peluquerías y salones de belleza,2023-08-24,2026-03-30,Guayas,Guayaquil,-2.166105,-79.90021,Hilda Proaño
DEU-9BBB2B84,Doña Gladys Express,Micro,G4773.01,Bazares y papelerías,2024-06-18,2026-03-27,Santo Domingo,Santo Domingo,-0.088227,-79.105845,Auto-gestionado
DEU-21CE4F15,Mi Mayra Center,Micro,G4711.01,Tiendas de abarrotes y víveres,2023-02-27,2026-02-27,Guayas,Guayaquil,-2.152796,-79.888204,Paola Intriago
DEU-9B781404,Tío Pancho,Micro,I5610.01,Restaurantes y picanterías,2020-09-24,2026-03-13,Pichincha,Quito,-0.180683,-78.468544,Auto-gestionado
DEU-592174BF,Super Jorgito Plus,Micro,I5610.01,Restaurantes y picanterías,2022-05-12,2026-03-27,Chimborazo,Riobamba,-1.732176,-78.564653,Mateo Pérez
DEU-ADF40C20,Doña Anita Express,Pequeña,I5610.03,Bares y cantinas,2025-10-14,2026-03-30,Azuay,Cuenca,-2.994078,-79.065354,Hilda Proaño
DEU-C45BB2FF,Mi Carmita Market,Micro,S9602.01,Peluquerías y salones de belleza,2024-12-18,2026-03-10,Guayas,Guayaquil,-2.129121,-79.987712,Paola Intriago
DEU-A21E01E1,El Carmita,Micro,I5610.02,Comida rápida y food trucks,2023-11-12,2026-03-22,Cañar,Azogues,-2.738881,-78.9258,Auto-gestionado
DEU-7195C76A,Tía Pedrito,Micro,G4711.01,Tiendas de abarrotes y víveres,2024-05-31,2026-03-12,Manabí,Portoviejo,-1.077511,-80.426306,Auto-gestionado
DEU-A9E10131,Tía Chabela,Micro,S9602.01,Peluquerías y salones de belleza,2020-12-09,2026-02-19,Santo Domingo,Santo Domingo,-0.200549,-79.110832,Auto-gestionado
DEU-44A1DBC3,Don Nelly Center,Mediana,G4711.01,Tiendas de abarrotes y víveres,2024-02-01,2026-03-31,El Oro,Machala,-3.266685,-79.906283,Natalia Rosales
DEU-3749EF12,Tía Gladys Mini,Micro,I5630.01,Cafeterías y panaderías,2020-11-29,2026-03-25,Pichincha,Quito,-0.121434,-78.508857,Auto-gestionado
DEU-C58472A8,Don Fanny Center,Micro,I5630.01,Cafeterías y panaderías,2024-01-04,2026-03-22,Pichincha,Quito,-0.118382,-78.660591,Mateo Pérez
DEU-AFBBC4C1,La Nelly,Micro,I5610.02,Comida rápida y food trucks,2022-11-08,2026-03-19,Guayas,Guayaquil,-2.240169,-79.979939,Auto-gestionado
DEU-BA4B56C7,Tío Chabela,Micro,G4711.01,Tiendas de abarrotes y víveres,2023-09-27,2026-03-28,Guayas,Guayaquil,-2.321926,-79.980411,Auto-gestionado
DEU-44770E2E,Doña Rosita Plus,Micro,S9602.01,Peluquerías y salones de belleza,2024-07-18,2026-03-05,Azuay,Cuenca,-2.817886,-78.995412,Auto-gestionado
DEU-086DF9E1,Don Pedrito Market,Micro,G4711.01,Tiendas de abarrotes y víveres,2025-09-13,2026-03-22,Guayas,Guayaquil,-2.147068,-79.877098,Auto-gestionado
DEU-52A7828B,La Lucho Center,Micro,G4761.01,Librerías y útiles escolares,2024-08-23,2026-03-19,Tungurahua,Ambato,-1.233976,-78.744197,Andrea Vásconez
DEU-5C9D9E20,Doña Kléber Mini,Micro,G4711.01,Tiendas de abarrotes y víveres,2024-02-23,2026-03-07,Pichincha,Quito,-0.078168,-78.423185,Auto-gestionado
DEU-E2D72ACF,Don Martita,Micro,I5610.01,Restaurantes y picanterías,2023-06-21,2026-02-26,Guayas,Guayaquil,-2.119819,-79.941341,Carlos Mendoza
DEU-793F053A,La Lucho Express,Pequeña,I5630.01,Cafeterías y panaderías,2024-05-09,2026-02-15,Tungurahua,Ambato,-1.333453,-78.652666,Oswaldo Ñacato
DEU-DD1F64EB,Coop. 24 de Mayo Center,Micro,H4922.01,"Transporte (taxis, cooperativas)",2023-01-16,2026-03-29,Pichincha,Quito,-0.005688,-78.619358,Auto-gestionado
DEU-4A70739D,Mi Manuelito Plus,Micro,G4773.01,Bazares y papelerías,2025-03-25,2026-02-14,Pichincha,Quito,-0.21504,-78.420716,Lorena Dávila
DEU-60B9F87D,Tía Nelly Express,Micro,I5610.01,Restaurantes y picanterías,2021-05-03,2026-01-31,Morona Santiago,Macas,-2.146555,-78.228854,Auto-gestionado
DEU-370D56F6,La Gladys Plus,Pequeña,I5610.03,Bares y cantinas,2025-11-18,2026-03-29,Loja,Loja,-4.006566,-79.182695,Iván Moreno
DEU-19A2D041,Doña Juanito Center,Micro,I5610.01,Restaurantes y picanterías,2025-11-20,2026-03-03,Imbabura,Ibarra,0.470569,-78.139946,Auto-gestionado
DEU-D5AD1E56,Don Pedrito Center,Micro,I5610.01,Restaurantes y picanterías,2021-08-30,2026-03-29,Chimborazo,Riobamba,-1.554141,-78.636044,Auto-gestionado
DEU-1D7F9CEF,Tía Pedrito,Micro,I5610.01,Restaurantes y picanterías,2021-10-28,2026-03-29,Loja,Loja,-3.937191,-79.228722,Carlos Mendoza
DEU-7503445E,Mi Anita Express,Micro,G4721.01,Fruterías y mercados,2024-12-01,2026-02-14,Pastaza,Puyo,-1.591129,-78.121061,Auto-gestionado
DEU-EDB1606B,Tía Martita,Micro,I5610.01,Restaurantes y picanterías,2024-03-28,2026-03-28,Guayas,Guayaquil,-2.328508,-79.850992,Esteban Ruiz
DEU-F5C2F8AA,Don Martita,Pequeña,G4721.01,Fruterías y mercados,2022-06-07,2026-03-12,Pichincha,Quito,-0.158629,-78.511048,Iván Moreno
DEU-B60431F1,El Mayra,Micro,G4721.01,Fruterías y mercados,2026-02-06,2026-02-26,Azuay,Cuenca,-2.972003,-79.112325,Auto-gestionado
DEU-98F9464D,Don Juanito Plus,Micro,I5630.01,Cafeterías y panaderías,2022-05-01,2026-03-03,Imbabura,Ibarra,0.384422,-78.228341,Auto-gestionado
