ticket_id,merchant_id,fecha_apertura,fecha_cierre,categoria,severidad,estado,tiempo_resolucion_hrs,satisfaccion_post_cierre
TKT-938586F110,DEU-04EC579F,2025-06-09 17:34:00,,consulta_general,2,en_proceso,,
TKT-B366E52B0B,DEU-04EC579F,2025-07-06 09:36:00,,consulta_general,3,abierto,,
TKT-ED935E37D0,DEU-04EC579F,2025-10-07 18:20:00,2025-10-09 08:20:00,configuracion_qr,1,resuelto,38.0,
TKT-4AD6A35B3F,DEU-04EC579F,2025-10-13 19:56:00,,liquidacion_demora,3,en_proceso,,
TKT-318A1A3B16,DEU-04EC579F,2025-11-11 09:35:00,,consulta_general,2,abierto,,
TKT-1E35825DB8,DEU-04EC579F,2025-11-19 14:16:00,2025-11-21 08:40:00,consulta_general,1,resuelto,42.4,3.0
TKT-B203A4051D,DEU-04EC579F,2025-11-25 16:47:00,2025-11-26 01:23:00,liquidacion_demora,4,resuelto,8.6,
TKT-0F5D94D6DD,DEU-04EC579F,2025-12-03 08:48:00,,app_congelada,3,escalado,,
TKT-1DFC447DD5,DEU-04EC579F,2025-12-10 18:49:00,,liquidacion_demora,4,escalado,,
TKT-B0C57FF113,DEU-04EC579F,2025-12-13 07:39:00,,pago_rechazado,4,abierto,,
TKT-757B976764,DEU-04EC579F,2025-12-23 20:40:00,2025-12-31 20:46:00,cierre_caja,3,resuelto,192.1,
TKT-663444F8F7,DEU-04EC579F,2025-12-27 18:37:00,,facturacion_comisiones,3,escalado,,
TKT-4C66B51272,DEU-04EC579F,2026-01-01 20:14:00,2026-01-08 19:56:00,liquidacion_demora,4,resuelto,167.7,1.0
TKT-6FB5AFD756,DEU-04EC579F,2026-01-14 21:05:00,,liquidacion_demora,5,escalado,,
TKT-3059C6A99E,DEU-04EC579F,2026-01-24 07:43:00,,facturacion_comisiones,3,abierto,,
TKT-AD8DB39589,DEU-04EC579F,2026-02-01 11:22:00,2026-02-11 04:46:00,pago_rechazado,3,resuelto,233.4,1.0
TKT-3504E99CC1,DEU-04EC579F,2026-02-01 12:04:00,2026-02-10 08:34:00,liquidacion_demora,3,resuelto,212.5,1.0
TKT-499778C92F,DEU-04EC579F,2026-02-03 18:21:00,2026-02-07 14:39:00,pago_rechazado,2,resuelto,92.3,2.0
TKT-242CBA90A0,DEU-04EC579F,2026-02-04 12:12:00,2026-02-13 07:00:00,pago_rechazado,3,resuelto,210.8,1.0
TKT-4CA377F84D,DEU-04EC579F,2026-02-05 12:54:00,2026-02-16 19:30:00,pago_rechazado,2,resuelto,270.6,1.0
TKT-17479C3300,DEU-04EC579F,2026-02-05 20:30:00,,app_congelada,1,en_proceso,,
TKT-4A201D1231,DEU-04EC579F,2026-02-12 21:33:00,2026-02-15 04:39:00,pago_rechazado,3,resuelto,55.1,2.0
TKT-5368E2A6B9,DEU-04EC579F,2026-02-14 15:05:00,,liquidacion_demora,3,abierto,,
TKT-6B2E4E355E,DEU-04EC579F,2026-02-15 10:32:00,,liquidacion_demora,4,escalado,,
TKT-75C2AE70A4,DEU-04EC579F,2026-02-15 13:14:00,,pago_rechazado,3,en_proceso,,
TKT-F80D75F680,DEU-04EC579F,2026-02-17 11:12:00,,pago_rechazado,3,abierto,,
TKT-0ADAEAE47E,DEU-04EC579F,2026-02-20 12:38:00,,app_congelada,3,en_proceso,,
TKT-9A4020E8CE,DEU-04EC579F,2026-02-22 08:56:00,2026-03-01 15:02:00,liquidacion_demora,5,resuelto,174.1,1.0
TKT-703C21F368,DEU-04EC579F,2026-02-23 13:08:00,,app_congelada,5,escalado,,
TKT-2607538539,DEU-04F8151D,2025-04-17 11:16:00,,liquidacion_demora,4,escalado,,
TKT-0B29546566,DEU-04F8151D,2025-07-16 16:58:00,,app_congelada,4,escalado,,
TKT-2C1E18DF0E,DEU-04F8151D,2025-08-23 13:04:00,,app_congelada,3,abierto,,
TKT-51890B902F,DEU-04F8151D,2025-10-05 07:17:00,,app_congelada,3,en_proceso,,
TKT-4240B25492,DEU-04F8151D,2025-10-06 15:19:00,2025-10-07 19:37:00,app_congelada,3,resuelto,28.3,4.0
TKT-60E4ABDF7B,DEU-04FA38E4,2025-12-01 14:42:00,2025-12-03 06:12:00,pago_rechazado,5,resuelto,39.5,1.0
TKT-E45EE05C69,DEU-04FA38E4,2025-12-08 21:38:00,2025-12-10 10:26:00,pago_rechazado,4,resuelto,36.8,2.0
TKT-9969BE4408,DEU-04FA38E4,2025-12-13 11:54:00,,liquidacion_demora,5,en_proceso,,
TKT-E1A20878EC,DEU-04FA38E4,2025-12-14 12:19:00,2025-12-15 02:37:00,problema_qr_fisico,4,resuelto,14.3,1.0
TKT-1C94E439F4,DEU-04FA38E4,2025-12-15 09:34:00,,configuracion_qr,3,en_proceso,,
TKT-8DDB13F72A,DEU-04FA38E4,2025-12-16 18:38:00,,liquidacion_demora,4,abierto,,
TKT-F8924BC356,DEU-04FA38E4,2025-12-18 08:23:00,2025-12-19 19:23:00,cierre_caja,3,resuelto,35.0,
TKT-E450F27365,DEU-04FA38E4,2025-12-18 08:27:00,,pago_rechazado,5,escalado,,
TKT-4C63867709,DEU-04FA38E4,2026-01-06 16:55:00,,cierre_caja,5,abierto,,
TKT-6C8FF87423,DEU-04FA38E4,2026-01-09 19:19:00,,liquidacion_demora,5,escalado,,
TKT-E77DEC8A6D,DEU-04FA38E4,2026-01-11 17:28:00,2026-01-12 12:22:00,liquidacion_demora,5,resuelto,18.9,2.0
TKT-7021720264,DEU-04FA38E4,2026-01-11 20:54:00,2026-01-12 23:24:00,pago_rechazado,4,resuelto,26.5,1.0
TKT-1968087500,DEU-04FA38E4,2026-01-16 09:21:00,,pago_rechazado,4,abierto,,
TKT-D8B8DCACD2,DEU-04FA38E4,2026-01-25 13:20:00,2026-01-27 05:50:00,pago_rechazado,4,resuelto,40.5,2.0
TKT-892D609EBD,DEU-04FA38E4,2026-02-04 16:18:00,,app_congelada,5,en_proceso,,
TKT-8933901884,DEU-04FA38E4,2026-02-13 18:27:00,,pago_rechazado,4,abierto,,
TKT-4505B916EA,DEU-04FA38E4,2026-02-17 11:36:00,,liquidacion_demora,4,escalado,,
TKT-63A0EEDE3E,DEU-04FA38E4,2026-02-17 13:54:00,2026-02-19 18:54:00,consulta_general,2,resuelto,53.0,
TKT-DE67DD99D4,DEU-04FA38E4,2026-02-17 18:43:00,2026-02-22 01:07:00,facturacion_comisiones,4,resuelto,102.4,2.0
TKT-2B2CFE5C74,DEU-04FA38E4,2026-02-25 11:55:00,,app_congelada,4,abierto,,
TKT-DA7B3A2C7F,DEU-04FA38E4,2026-03-24 15:36:00,,app_congelada,4,en_proceso,,
TKT-91BB71BF28,DEU-0564F270,2025-11-04 18:00:00,,liquidacion_demora,2,en_proceso,,
TKT-2B1AE94B5D,DEU-0564F270,2026-01-13 08:26:00,,app_congelada,1,escalado,,
TKT-78720A21EC,DEU-056A3DB1,2025-05-11 21:28:00,,facturacion_comisiones,3,abierto,,
TKT-6D324A8979,DEU-056A3DB1,2025-12-10 21:25:00,,cierre_caja,3,escalado,,
TKT-9036194FE8,DEU-056A3DB1,2026-01-02 19:24:00,,app_congelada,3,abierto,,
TKT-C7C1871044,DEU-056A3DB1,2026-02-22 21:20:00,,liquidacion_demora,3,abierto,,
TKT-4BA47EA2FB,DEU-05888B97,2025-10-15 19:06:00,,facturacion_comisiones,3,escalado,,
TKT-7D37D748FD,DEU-05888B97,2025-11-01 19:33:00,,liquidacion_demora,5,escalado,,
TKT-D9FA22D966,DEU-05888B97,2025-11-15 16:34:00,2025-11-21 18:16:00,roles_vendedor,4,resuelto,145.7,
TKT-A4BEE50EB7,DEU-05888B97,2025-11-23 15:40:00,,pago_rechazado,4,abierto,,
TKT-CE36BDEC16,DEU-05888B97,2025-12-01 12:25:00,,cierre_caja,2,en_proceso,,
TKT-8BC0D66FCD,DEU-05888B97,2025-12-14 18:16:00,,app_congelada,3,en_proceso,,
TKT-41B611AF08,DEU-05888B97,2025-12-15 15:31:00,2025-12-20 13:25:00,cierre_caja,3,resuelto,117.9,
TKT-02E6EC7A89,DEU-05888B97,2025-12-24 09:11:00,,app_congelada,2,en_proceso,,
TKT-BCE08C2688,DEU-05888B97,2025-12-26 17:49:00,2026-01-01 01:19:00,facturacion_comisiones,3,resuelto,127.5,2.0
TKT-A571010DF4,DEU-05888B97,2026-01-01 09:01:00,,liquidacion_demora,5,abierto,,
TKT-D9F7BCD94D,DEU-05888B97,2026-01-03 13:25:00,2026-01-06 08:43:00,liquidacion_demora,5,resuelto,67.3,
TKT-9FBBC28FEB,DEU-05888B97,2026-01-14 13:45:00,,liquidacion_demora,4,abierto,,
TKT-E10901BA1C,DEU-05888B97,2026-01-17 09:42:00,,pago_rechazado,4,en_proceso,,
TKT-4C48C06E36,DEU-05888B97,2026-01-17 16:18:00,2026-01-18 21:48:00,pago_rechazado,4,resuelto,29.5,1.0
TKT-C48BDB9577,DEU-05888B97,2026-01-17 20:27:00,,cierre_caja,3,abierto,,
TKT-B88644B62F,DEU-05888B97,2026-01-21 08:31:00,,app_congelada,5,escalado,,
TKT-ECEA728D57,DEU-05888B97,2026-01-22 10:52:00,,pago_rechazado,5,en_proceso,,
TKT-C703614CCE,DEU-05888B97,2026-01-22 15:09:00,2026-01-25 06:03:00,liquidacion_demora,5,resuelto,62.9,
TKT-9B39FA32FF,DEU-05888B97,2026-01-24 10:15:00,,pago_rechazado,5,escalado,,
TKT-D98A563780,DEU-05888B97,2026-01-30 19:53:00,2026-02-08 01:29:00,cierre_caja,3,resuelto,197.6,1.0
TKT-46C9961807,DEU-05888B97,2026-02-03 15:14:00,,pago_rechazado,3,en_proceso,,
TKT-E82AB4D092,DEU-05888B97,2026-02-03 17:14:00,,liquidacion_demora,5,en_proceso,,
TKT-5925617AD9,DEU-05888B97,2026-02-05 13:58:00,,app_congelada,2,abierto,,
TKT-2F11624F96,DEU-05888B97,2026-02-08 16:20:00,,liquidacion_demora,4,en_proceso,,
TKT-00EA95F36A,DEU-05888B97,2026-02-10 12:07:00,2026-02-14 20:01:00,pago_rechazado,5,resuelto,103.9,
TKT-5B6CB56848,DEU-05888B97,2026-02-10 13:13:00,2026-03-01 13:37:00,liquidacion_demora,5,resuelto,456.4,
TKT-B9241D55C3,DEU-05888B97,2026-02-11 11:56:00,,pago_rechazado,4,escalado,,
TKT-88F423770C,DEU-05888B97,2026-02-14 09:54:00,,app_congelada,2,en_proceso,,
TKT-82D0269695,DEU-05888B97,2026-02-17 19:05:00,,app_congelada,4,en_proceso,,
TKT-6B4F15711C,DEU-05888B97,2026-02-21 10:26:00,2026-03-05 01:02:00,liquidacion_demora,4,resuelto,278.6,1.0
TKT-4E5F13EBC1,DEU-05888B97,2026-02-23 16:04:00,2026-02-27 01:28:00,app_congelada,4,resuelto,81.4,
TKT-3F0BAED89F,DEU-059ACA56,2025-11-12 13:31:00,2025-11-14 05:55:00,roles_vendedor,3,resuelto,40.4,2.0
TKT-FBA6071DEE,DEU-059ACA56,2025-11-21 10:44:00,2025-11-22 11:32:00,consulta_general,3,resuelto,24.8,2.0
TKT-FDBDF3D347,DEU-059ACA56,2025-11-22 20:05:00,,configuracion_qr,3,abierto,,
TKT-337B7FE059,DEU-059ACA56,2025-12-08 17:20:00,,pago_rechazado,3,escalado,,
TKT-E760678F61,DEU-059ACA56,2025-12-13 17:47:00,,pago_rechazado,4,escalado,,
TKT-336261A613,DEU-059ACA56,2025-12-27 14:34:00,,liquidacion_demora,3,en_proceso,,
TKT-32B47A4125,DEU-059ACA56,2026-01-04 10:03:00,,liquidacion_demora,4,en_proceso,,
TKT-C816ABAE8B,DEU-059ACA56,2026-01-16 19:50:00,2026-01-25 10:44:00,pago_rechazado,2,resuelto,206.9,1.0
TKT-DB047D9ADF,DEU-059ACA56,2026-01-21 17:44:00,2026-02-01 23:26:00,liquidacion_demora,2,resuelto,269.7,1.0
TKT-B2E900BA77,DEU-059ACA56,2026-01-24 08:05:00,,app_congelada,4,en_proceso,,
TKT-3D955954C6,DEU-059ACA56,2026-01-25 17:02:00,,liquidacion_demora,5,abierto,,
TKT-F81B71D1EB,DEU-059ACA56,2026-01-27 09:13:00,,app_congelada,4,en_proceso,,
TKT-097A4BC729,DEU-059ACA56,2026-02-03 18:20:00,,pago_rechazado,3,escalado,,
TKT-AC7FCDF9E1,DEU-059ACA56,2026-02-05 19:30:00,2026-02-13 18:18:00,pago_rechazado,3,resuelto,190.8,1.0
TKT-49F6D3D55C,DEU-059ACA56,2026-02-06 07:03:00,,liquidacion_demora,4,abierto,,
TKT-5B07EC15D8,DEU-059ACA56,2026-02-06 15:53:00,2026-02-26 01:17:00,pago_rechazado,3,resuelto,465.4,1.0
TKT-029EA0AE64,DEU-059ACA56,2026-02-10 07:38:00,,facturacion_comisiones,1,escalado,,
TKT-022F85345D,DEU-059ACA56,2026-02-13 21:54:00,2026-02-20 04:24:00,liquidacion_demora,3,resuelto,150.5,1.0
TKT-1ECA48A2FB,DEU-059ACA56,2026-02-16 12:35:00,2026-02-22 06:35:00,pago_rechazado,4,resuelto,138.0,1.0
TKT-FC6ADB7B74,DEU-059ACA56,2026-02-16 20:29:00,,facturacion_comisiones,3,abierto,,
TKT-565727967A,DEU-059ACA56,2026-02-17 18:23:00,,problema_qr_fisico,2,abierto,,
TKT-F0E3B6B3BA,DEU-059ACA56,2026-02-19 10:07:00,,liquidacion_demora,3,en_proceso,,
TKT-10D880FEFE,DEU-059ACA56,2026-02-22 13:30:00,,facturacion_comisiones,4,abierto,,
TKT-6D8A096270,DEU-05BE5806,2025-07-19 15:28:00,,app_congelada,2,escalado,,
TKT-56EC89107C,DEU-05BE5806,2025-12-01 16:53:00,,pago_rechazado,1,en_proceso,,
TKT-380D1BC8EA,DEU-05D5BE5B,2025-07-13 20:34:00,,app_congelada,3,escalado,,
TKT-8AAF926F93,DEU-05F13105,2025-08-09 14:38:00,,pago_rechazado,1,abierto,,
TKT-211B4B51F9,DEU-05F13105,2025-12-04 11:06:00,,app_congelada,2,escalado,,
TKT-4258D30499,DEU-06072675,2025-04-07 19:31:00,,cierre_caja,3,escalado,,
TKT-9F70A9594B,DEU-06072675,2025-09-24 15:29:00,,roles_vendedor,3,abierto,,
TKT-B71F10A724,DEU-06072675,2025-11-12 09:28:00,,pago_rechazado,3,abierto,,
TKT-39E6BB1798,DEU-06072675,2025-12-20 19:01:00,,pago_rechazado,3,abierto,,
TKT-DEAE846F38,DEU-06072675,2026-03-04 10:44:00,,consulta_general,3,escalado,,
TKT-63A3F9171F,DEU-0640988C,2025-05-05 21:35:00,,roles_vendedor,2,en_proceso,,
TKT-A91DEAFC19,DEU-066F1CA3,2025-08-21 18:02:00,,problema_qr_fisico,3,en_proceso,,
TKT-618BA75392,DEU-067CC10F,2025-06-19 09:49:00,,problema_qr_fisico,2,abierto,,
TKT-019BB3D5F4,DEU-06B95694,2025-05-01 13:37:00,,pago_rechazado,2,escalado,,
TKT-E6FD7EBC6B,DEU-06B95694,2025-09-16 21:13:00,,pago_rechazado,4,abierto,,
TKT-B8B82EAC6F,DEU-06B95694,2025-12-03 14:00:00,2025-12-04 19:54:00,pago_rechazado,3,resuelto,29.9,
TKT-007D36A07C,DEU-06B95694,2025-12-08 17:18:00,,pago_rechazado,3,abierto,,
TKT-9AFE9EC0F0,DEU-06B95694,2026-03-09 16:18:00,,liquidacion_demora,3,escalado,,
TKT-45E3B4BCCF,DEU-06F8C56E,2025-08-14 14:14:00,,pago_rechazado,4,abierto,,
TKT-934B854EC0,DEU-06F8C56E,2025-09-16 20:16:00,,liquidacion_demora,3,abierto,,
TKT-E32B14FB52,DEU-074B36F1,2025-06-02 12:27:00,,pago_rechazado,2,abierto,,
TKT-78A7741661,DEU-074B36F1,2025-09-23 19:59:00,,app_congelada,2,abierto,,
TKT-4CF62AF4EE,DEU-07550000,2025-09-30 12:27:00,,app_congelada,3,abierto,,
TKT-806C3090C1,DEU-07550000,2025-12-30 08:08:00,,configuracion_qr,2,abierto,,
TKT-EB4E94D912,DEU-076AF048,2025-12-01 13:29:00,2025-12-02 21:53:00,liquidacion_demora,3,resuelto,32.4,1.0
TKT-EAC08E8CDF,DEU-076AF048,2025-12-07 07:52:00,,pago_rechazado,3,abierto,,
TKT-1640996CB9,DEU-076AF048,2025-12-22 12:05:00,2025-12-23 17:29:00,pago_rechazado,2,resuelto,29.4,
TKT-AB03835B1D,DEU-076AF048,2026-01-04 13:12:00,,facturacion_comisiones,4,abierto,,
TKT-FDE2C2B49C,DEU-076AF048,2026-01-20 09:54:00,2026-01-26 16:00:00,pago_rechazado,4,resuelto,150.1,1.0
TKT-6B8E9BC1B4,DEU-076AF048,2026-01-27 15:47:00,,facturacion_comisiones,1,escalado,,
TKT-214E20D5F9,DEU-076AF048,2026-02-11 18:27:00,2026-02-15 04:21:00,app_congelada,3,resuelto,81.9,1.0
TKT-155EE42A31,DEU-076AF048,2026-02-12 09:30:00,,liquidacion_demora,5,abierto,,
TKT-B22E0FC18E,DEU-076AF048,2026-02-15 19:06:00,,app_congelada,4,abierto,,
TKT-5A46FEBFA6,DEU-076AF048,2026-02-26 13:20:00,,pago_rechazado,4,en_proceso,,
TKT-F38A119618,DEU-076AF048,2026-02-28 09:11:00,,pago_rechazado,3,abierto,,
TKT-B371598319,DEU-076AF048,2026-02-28 14:24:00,2026-03-02 22:06:00,pago_rechazado,5,resuelto,55.7,1.0
TKT-E41C396B6E,DEU-076AF048,2026-03-17 11:23:00,,liquidacion_demora,4,abierto,,
TKT-32A86C05EB,DEU-078C9532,2025-04-07 19:11:00,,app_congelada,2,abierto,,
TKT-7F2E7CB9A5,DEU-07C87F2E,2025-11-23 20:24:00,,consulta_general,3,escalado,,
TKT-87B1BD7729,DEU-07C87F2E,2025-11-24 07:45:00,,consulta_general,4,en_proceso,,
TKT-C1C66D4E7C,DEU-07C87F2E,2025-12-03 11:47:00,,pago_rechazado,3,escalado,,
TKT-57C66662E1,DEU-07C87F2E,2025-12-15 12:26:00,,liquidacion_demora,4,en_proceso,,
TKT-83AB6EBCE6,DEU-07C87F2E,2025-12-16 07:34:00,,pago_rechazado,2,abierto,,
TKT-AD4EC8C088,DEU-07C87F2E,2025-12-17 19:30:00,2025-12-28 14:00:00,pago_rechazado,2,resuelto,258.5,1.0
TKT-281D8ECA6D,DEU-07C87F2E,2025-12-18 12:13:00,2025-12-20 03:19:00,pago_rechazado,3,resuelto,39.1,1.0
TKT-4662EC8ED9,DEU-07C87F2E,2025-12-23 08:35:00,,pago_rechazado,4,escalado,,
TKT-70FBC8C48A,DEU-07C87F2E,2025-12-29 20:47:00,,pago_rechazado,2,abierto,,
TKT-6C3A325A19,DEU-07C87F2E,2025-12-30 10:46:00,2026-01-01 14:40:00,pago_rechazado,3,resuelto,51.9,2.0
TKT-0998AA1647,DEU-07C87F2E,2026-01-02 16:54:00,,app_congelada,3,abierto,,
TKT-636ABEB019,DEU-07C87F2E,2026-01-03 11:21:00,,pago_rechazado,4,en_proceso,,
TKT-95CF8C1934,DEU-07C87F2E,2026-01-07 10:20:00,,liquidacion_demora,3,escalado,,
TKT-D0B0139472,DEU-07C87F2E,2026-01-11 16:48:00,2026-01-17 14:48:00,pago_rechazado,3,resuelto,142.0,2.0
TKT-3F9F285A25,DEU-07C87F2E,2026-01-18 11:15:00,,facturacion_comisiones,2,en_proceso,,
TKT-F07CD9E4C8,DEU-07C87F2E,2026-01-29 10:20:00,,pago_rechazado,4,abierto,,
TKT-5B04A252CA,DEU-07C87F2E,2026-02-01 12:57:00,2026-02-07 18:03:00,liquidacion_demora,4,resuelto,149.1,
TKT-014BCA909A,DEU-07C87F2E,2026-02-06 13:39:00,,roles_vendedor,3,abierto,,
TKT-654137BCF3,DEU-07C87F2E,2026-02-06 14:26:00,,liquidacion_demora,5,abierto,,
TKT-84526B80C2,DEU-07C87F2E,2026-02-07 10:02:00,,pago_rechazado,3,abierto,,
TKT-EE5F8607ED,DEU-07C87F2E,2026-02-09 16:13:00,2026-02-14 23:13:00,pago_rechazado,2,resuelto,127.0,1.0
TKT-8740C3B3BA,DEU-07C87F2E,2026-02-10 14:17:00,,liquidacion_demora,5,abierto,,
TKT-AF7BDF5EE6,DEU-07C87F2E,2026-02-18 07:51:00,,facturacion_comisiones,3,abierto,,
TKT-FDBAD4D445,DEU-07C87F2E,2026-02-20 09:05:00,,pago_rechazado,4,abierto,,
TKT-0B9A6CFDCD,DEU-07C87F2E,2026-02-21 17:28:00,,pago_rechazado,3,en_proceso,,
TKT-A3659DFEF7,DEU-07C87F2E,2026-02-22 14:00:00,,pago_rechazado,2,escalado,,
TKT-5DA3AAAB67,DEU-07C87F2E,2026-02-24 07:48:00,2026-02-28 06:18:00,pago_rechazado,3,resuelto,94.5,1.0
TKT-1817E0D4BB,DEU-07C87F2E,2026-03-29 20:29:00,,pago_rechazado,3,abierto,,
TKT-E18E9C709D,DEU-07D152CB,2025-05-17 19:37:00,,liquidacion_demora,2,abierto,,
TKT-4FDC3AD6CA,DEU-07E9E456,2025-04-13 20:54:00,,app_congelada,3,en_proceso,,
TKT-497163667E,DEU-08120066,2025-05-05 13:03:00,,liquidacion_demora,3,abierto,,
TKT-B56F92F232,DEU-08120066,2025-10-29 10:18:00,,consulta_general,3,abierto,,
TKT-F7B65C72B5,DEU-08617898,2025-12-03 08:35:00,2025-12-06 06:11:00,pago_rechazado,3,resuelto,69.6,2.0
TKT-0AC33F5393,DEU-08617898,2025-12-03 21:10:00,,facturacion_comisiones,3,escalado,,
TKT-133344C94A,DEU-08617898,2025-12-09 18:46:00,,consulta_general,2,escalado,,
TKT-8D2699F859,DEU-08617898,2025-12-11 15:23:00,,cierre_caja,3,en_proceso,,
TKT-0B4E8E6D79,DEU-08617898,2025-12-13 21:49:00,,app_congelada,4,abierto,,
TKT-5D0424110F,DEU-08617898,2025-12-17 18:41:00,,cierre_caja,3,abierto,,
TKT-01F13FC9E1,DEU-08617898,2025-12-17 19:41:00,2025-12-23 16:29:00,pago_rechazado,5,resuelto,140.8,1.0
TKT-52BC3F5108,DEU-08617898,2025-12-20 08:57:00,,app_congelada,3,abierto,,
TKT-8241556B63,DEU-08617898,2026-01-11 09:16:00,,liquidacion_demora,5,en_proceso,,
TKT-A2C58B7D58,DEU-08617898,2026-01-17 13:57:00,,facturacion_comisiones,4,abierto,,
TKT-A82D955E8E,DEU-08617898,2026-01-21 07:42:00,2026-01-29 09:30:00,liquidacion_demora,4,resuelto,193.8,1.0
TKT-1B214E9156,DEU-08617898,2026-01-22 07:09:00,2026-01-25 23:57:00,facturacion_comisiones,5,resuelto,88.8,
TKT-0E8F06F18A,DEU-08617898,2026-01-22 13:30:00,,facturacion_comisiones,4,escalado,,
TKT-39C3A41D60,DEU-08617898,2026-01-26 21:03:00,,facturacion_comisiones,3,abierto,,
TKT-053D6811C6,DEU-08617898,2026-02-10 12:07:00,,liquidacion_demora,3,escalado,,
TKT-ECEE0E66B9,DEU-08617898,2026-02-14 07:08:00,,pago_rechazado,5,abierto,,
TKT-2ECB0481F4,DEU-08617898,2026-02-15 19:01:00,,pago_rechazado,3,abierto,,
TKT-0C851DFA33,DEU-08617898,2026-02-21 14:41:00,,pago_rechazado,1,en_proceso,,
TKT-B3D2574B53,DEU-08617898,2026-02-22 17:49:00,2026-03-01 07:49:00,app_congelada,2,resuelto,158.0,2.0
TKT-7E6EECAD21,DEU-08617898,2026-02-24 18:45:00,,app_congelada,3,en_proceso,,
TKT-E3F1637060,DEU-08617898,2026-02-26 10:42:00,2026-02-28 12:42:00,liquidacion_demora,3,resuelto,50.0,3.0
TKT-FB5998AE75,DEU-08617898,2026-02-28 09:44:00,,app_congelada,1,abierto,,
TKT-EE467B2EC9,DEU-08617898,2026-02-28 20:06:00,2026-03-05 13:24:00,app_congelada,3,resuelto,113.3,
TKT-A0FF055AEA,DEU-08617898,2026-03-29 09:40:00,,pago_rechazado,4,abierto,,
TKT-765AEC9DC7,DEU-086DF9E1,2025-10-07 14:34:00,,liquidacion_demora,2,abierto,,
TKT-12E5B03B47,DEU-086DF9E1,2025-12-30 18:48:00,,liquidacion_demora,2,en_proceso,,
TKT-CFC8DC1FE6,DEU-0886124D,2025-08-26 15:05:00,,app_congelada,1,escalado,,
TKT-1255EF8558,DEU-0886124D,2025-10-23 15:32:00,,pago_rechazado,2,abierto,,
TKT-C3292F6D33,DEU-088B2A7D,2025-07-09 11:45:00,,pago_rechazado,2,abierto,,
TKT-14FF1C57A0,DEU-088B2A7D,2025-10-06 18:54:00,,pago_rechazado,2,en_proceso,,
TKT-F64FA4D6D8,DEU-088B2A7D,2025-12-08 15:45:00,,pago_rechazado,2,escalado,,
TKT-AAB56ACB5F,DEU-088B2A7D,2026-02-28 11:44:00,,facturacion_comisiones,2,abierto,,
TKT-93A1D098C7,DEU-08C8A196,2025-08-24 16:07:00,,problema_qr_fisico,2,abierto,,
TKT-FA10EBF691,DEU-08C8A196,2025-12-22 16:16:00,,problema_qr_fisico,2,escalado,,
TKT-21E50442EB,DEU-0908374D,2025-09-16 14:25:00,,app_congelada,2,abierto,,
TKT-C89F4CED4D,DEU-0908374D,2025-11-26 14:54:00,,app_congelada,2,abierto,,
TKT-FC8F2A03F6,DEU-0908374D,2026-03-21 16:40:00,,facturacion_comisiones,3,abierto,,
TKT-B3F81FA215,DEU-0922047B,2025-12-19 07:49:00,,pago_rechazado,2,escalado,,
TKT-0D0B883CF4,DEU-0922047B,2026-03-17 14:14:00,,liquidacion_demora,2,abierto,,
TKT-A8A02D564A,DEU-0946BFF3,2025-08-22 09:44:00,2025-08-23 01:56:00,consulta_general,1,resuelto,16.2,
TKT-3C39BA727E,DEU-0946BFF3,2025-08-24 21:37:00,2025-08-27 17:25:00,app_congelada,2,resuelto,67.8,4.0
TKT-686F898CD4,DEU-0946BFF3,2025-08-28 20:02:00,,problema_qr_fisico,2,escalado,,
TKT-379104D889,DEU-0946BFF3,2025-11-03 09:09:00,,liquidacion_demora,1,abierto,,
TKT-0D63E76D35,DEU-096D2EC1,2025-08-17 17:06:00,,liquidacion_demora,2,abierto,,
TKT-9C3FD6F98D,DEU-096D2EC1,2025-12-20 21:20:00,,pago_rechazado,2,abierto,,
TKT-0534E65705,DEU-096D2EC1,2025-12-24 13:20:00,2025-12-25 18:02:00,configuracion_qr,2,resuelto,28.7,
TKT-49F7891003,DEU-096D2EC1,2026-01-17 07:14:00,,pago_rechazado,2,abierto,,
TKT-A5E9654B99,DEU-096D2EC1,2026-02-17 12:44:00,,pago_rechazado,2,abierto,,
TKT-B35E8F0CFD,DEU-09745BD4,2025-04-15 12:40:00,2025-04-16 12:28:00,facturacion_comisiones,3,resuelto,23.8,
TKT-7391E51E0C,DEU-09745BD4,2025-04-15 21:24:00,,cierre_caja,3,escalado,,
TKT-3AC73C791B,DEU-09745BD4,2025-08-22 07:12:00,,app_congelada,3,en_proceso,,
TKT-62E1C3746F,DEU-09745BD4,2025-09-02 21:40:00,,liquidacion_demora,2,abierto,,
TKT-93043F41BC,DEU-09745BD4,2026-02-07 16:37:00,,app_congelada,3,abierto,,
TKT-5B5D381E7E,DEU-09E046A1,2025-05-02 18:45:00,,app_congelada,2,abierto,,
TKT-2124CEBD25,DEU-09E046A1,2025-10-10 19:04:00,,pago_rechazado,2,en_proceso,,
TKT-BCAE33E65C,DEU-09E046A1,2025-12-26 17:03:00,,pago_rechazado,2,abierto,,
TKT-BC79AE1EB1,DEU-09E046A1,2026-03-02 07:51:00,,configuracion_qr,3,abierto,,
TKT-CD7EA7750F,DEU-09EEA360,2025-04-18 15:52:00,,liquidacion_demora,2,en_proceso,,
TKT-7F96E12323,DEU-09EEA360,2026-02-02 15:54:00,,facturacion_comisiones,2,en_proceso,,
